revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
8,6,217,68,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
8,6,218,68,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
8,9,217,68,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
8,9,218,68,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
8,10,217,68,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
8,10,218,68,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
8,217,218,68,1,1,4,4+,1,4,100,dnsSIGRecord.java,dnsSIGRecord.java,,
8,128,129,97,1,1,4,4+,1,4,100,NXTRecord.java,NXTRecord.java,,
9,83,311,32,0,1,4,4+,0,4,100,,Message.java,,
9,85,311,32,1,1,0,0 (same dir),0,0,83,,Message.java,,
9,86,311,32,0,1,1,1,0,1,100,,Message.java,,
9,283,311,32,1,1,0,0 (same dir),0,0,75,,Message.java,,
9,224,308,33,0,1,4,4+,0,4,72,,dnsMessage.java,,
9,224,310,33,0,1,1,1,0,1,72,,dnsMessage.java,,
9,308,310,33,1,1,4,4+,1,4,100,dnsMessage.java,dnsMessage.java,,
9,90,154,34,0,1,1,1,0,1,75,Message.java,,,
9,87,89,35,1,1,4,4+,0,4,75,dnsMessage.java,,,
9,38,282,36,0,1,4,4+,0,4,75,,dnsMessage.java,,
9,50,282,36,0,1,1,1,0,1,75,,dnsMessage.java,,
9,95,282,36,0,1,1,1,0,1,100,,dnsMessage.java,,
9,96,282,36,0,1,4,4+,0,4,100,,dnsMessage.java,,
9,97,282,36,0,1,1,1,0,1,100,,dnsMessage.java,,
9,98,282,36,0,1,4,4+,0,4,100,,dnsMessage.java,,
9,144,282,36,0,1,1,1,1,1,80,,dnsMessage.java,,
9,5,6,68,0,1,4,4+,1,4,100,dnsTXTRecord.java,TXTRecord.java,,
9,5,9,68,1,1,4,4+,1,4,100,dnsTXTRecord.java,dnsTXTRecord.java,,
9,5,10,68,0,1,1,1,1,1,100,dnsTXTRecord.java,TXTRecord.java,,
9,5,217,68,0,1,1,1,0,1,100,dnsTXTRecord.java,,,
9,5,218,68,0,1,4,4+,0,4,100,dnsTXTRecord.java,,,
9,5,309,68,0,1,1,1,1,1,100,dnsTXTRecord.java,Message.java,,
9,6,9,68,0,1,1,1,1,1,100,TXTRecord.java,dnsTXTRecord.java,,
9,6,10,68,1,1,4,4+,1,4,100,TXTRecord.java,TXTRecord.java,,
9,6,217,68,0,1,4,4+,0,4,100,TXTRecord.java,,,
9,6,218,68,0,1,1,1,0,1,100,TXTRecord.java,,,
9,6,309,68,0,1,4,4+,1,4,100,TXTRecord.java,Message.java,,
9,9,10,68,0,1,4,4+,1,4,100,dnsTXTRecord.java,TXTRecord.java,,
9,9,217,68,0,1,4,4+,0,4,100,dnsTXTRecord.java,,,
9,9,218,68,0,1,1,1,0,1,100,dnsTXTRecord.java,,,
9,9,309,68,0,1,4,4+,1,4,100,dnsTXTRecord.java,Message.java,,
9,10,217,68,0,1,1,1,0,1,100,TXTRecord.java,,,
9,10,218,68,0,1,4,4+,0,4,100,TXTRecord.java,,,
9,10,309,68,0,1,1,1,1,1,100,TXTRecord.java,Message.java,,
9,217,309,68,0,1,1,1,0,1,100,,Message.java,,
9,218,309,68,0,1,4,4+,0,4,100,,Message.java,,
13,35,68,22,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
13,35,70,22,0,1,4,4+,0,4,100,,SIGRecord.java,,
13,35,74,22,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
13,35,78,22,0,1,1,1,0,1,100,,SIGRecord.java,,
13,36,68,22,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
13,36,70,22,0,1,1,1,0,1,100,,SIGRecord.java,,
13,36,74,22,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
13,36,78,22,0,1,4,4+,0,4,100,,SIGRecord.java,,
