cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",447,449,7,0.3889,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",447,450,6,0.5455,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",447,451,7,0.8750,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",447,452,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82]"
"Type3","Block",447,453,6,0.7500,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",447,454,6,0.5455,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",448,449,11,0.5500,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",448,450,9,0.6429,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",448,451,7,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",448,452,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82]"
"Type3","Block",448,453,6,0.4286,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",448,454,9,0.6429,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",449,450,10,0.5556,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",449,451,8,0.4444,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",449,452,4,0.2222,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]","[33, 44, 63, 82]"
"Type3","Block",449,453,7,0.3889,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",449,454,10,0.5556,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",450,451,7,0.6364,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",450,452,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82]"
"Type3","Block",450,453,7,0.7000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",450,454,10,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",451,452,4,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82]"
"Type3","Block",451,453,7,0.8750,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",451,454,7,0.6364,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",452,453,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",452,454,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",453,454,7,0.7000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",245,246,2,1.0000,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41]","[37, 41]"
"Type3","Block",245,247,2,0.6667,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41]","[37, 41, 43]"
"Type3","Block",245,248,2,1.0000,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41]","[37, 41]"
"Type3","Block",246,247,2,0.6667,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41]","[37, 41, 43]"
"Type3","Block",246,248,2,1.0000,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41]","[37, 41]"
"Type3","Block",247,248,2,0.6667,0,"SIMILARITY_PRESERVING","[37, 41]","[37, 41, 43]","[37, 41]"
"Type3","Block",1178,1179,4,1.0000,0,"SIMILARITY_PRESERVING","[1270, 1287, 1302, 1437]","[1270, 1287, 1302, 1437]","[1270, 1287, 1302, 1437]"
"Type3","Block",249,250,2,0.3333,0,"SIMILARITY_PRESERVING","[41, 43]","[41, 43]","[41, 43, 94, 268, 653, 753]"
"Type3","Block",249,251,2,0.2857,0,"SIMILARITY_PRESERVING","[41, 43]","[41, 43]","[41, 43, 94, 268, 599, 653, 753]"
"Type3","Block",249,252,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 43]","[41, 43]","[41, 43]"
"Type3","Block",250,251,4,0.8571,0,"SIMILARITY_PRESERVING","[41, 43, 94, 268]","[41, 43, 94, 268, 653, 753]","[41, 43, 94, 268, 599, 653, 753]"
"Type3","Block",250,252,2,0.3333,0,"SIMILARITY_PRESERVING","[41, 43]","[41, 43, 94, 268, 653, 753]","[41, 43]"
"Type3","Block",251,252,2,0.2857,0,"SIMILARITY_PRESERVING","[41, 43]","[41, 43, 94, 268, 599, 653, 753]","[41, 43]"
"Type3","Block",335,336,6,0.6000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]"
"Type3","Block",335,337,6,1.0000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48]"
"Type3","Block",335,338,6,0.6000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]"
"Type3","Block",336,337,6,0.6000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]","[18, 20, 26, 31, 41, 48]"
"Type3","Block",336,338,10,1.0000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]"
"Type3","Block",337,338,6,0.6000,0,"SIMILARITY_PRESERVING","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48]","[18, 20, 26, 31, 41, 48, 87, 94, 128, 281]"
"Type3","Block",263,264,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",263,265,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",263,266,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",264,265,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",264,266,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",265,266,2,1.0000,0,"SIMILARITY_PRESERVING","[7, 32]","[7, 32]","[7, 32]"
"Type3","Block",369,370,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",369,371,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",369,372,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",370,371,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",370,372,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",371,372,1,1.0000,0,"SIMILARITY_PRESERVING","[26]","[26]","[26]"
"Type3","Block",349,350,4,0.5000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48]","[20, 26, 41, 48]","[20, 26, 41, 48, 87, 94, 111, 128]"
"Type3","Block",349,351,4,1.0000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48]","[20, 26, 41, 48]","[20, 26, 41, 48]"
"Type3","Block",349,352,4,0.5000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48]","[20, 26, 41, 48]","[20, 26, 41, 48, 87, 94, 111, 128]"
"Type3","Block",350,351,4,0.5000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48]","[20, 26, 41, 48, 87, 94, 111, 128]","[20, 26, 41, 48]"
"Type3","Block",350,352,8,1.0000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48, 87, 94, 111, 128]","[20, 26, 41, 48, 87, 94, 111, 128]","[20, 26, 41, 48, 87, 94, 111, 128]"
"Type3","Block",351,352,4,0.5000,0,"SIMILARITY_PRESERVING","[20, 26, 41, 48]","[20, 26, 41, 48]","[20, 26, 41, 48, 87, 94, 111, 128]"
"Type3","Block",271,272,2,0.5000,1,"SIMILARITY_PRESERVING","[20, 32]","[20, 32, 233]","[15, 20, 32]"
"Type3","Block",271,273,3,0.7500,1,"SIMILARITY_PRESERVING","[20, 32, 233]","[20, 32, 233]","[15, 20, 32, 233]"
"Type3","Block",272,273,3,0.7500,0,"SIMILARITY_PRESERVING","[15, 20, 32]","[15, 20, 32]","[15, 20, 32, 233]"
"Type3","Block",272,274,1,0.3333,0,"SIMILARITY_PRESERVING","[15]","[15, 20, 32]","[15]"
"Type3","Block",273,274,1,0.2500,0,"SIMILARITY_PRESERVING","[15]","[15, 20, 32, 233]","[15]"
"Type3","Block",365,366,3,0.4286,0,"SIMILARITY_PRESERVING","[23, 41, 48]","[23, 41, 48]","[23, 41, 48, 87, 94, 111, 128]"
"Type3","Block",365,367,3,1.0000,0,"SIMILARITY_PRESERVING","[23, 41, 48]","[23, 41, 48]","[23, 41, 48]"
"Type3","Block",365,368,3,0.4286,0,"SIMILARITY_PRESERVING","[23, 41, 48]","[23, 41, 48]","[23, 41, 48, 87, 94, 111, 128]"
"Type3","Block",366,367,3,0.4286,0,"SIMILARITY_PRESERVING","[23, 41, 48]","[23, 41, 48, 87, 94, 111, 128]","[23, 41, 48]"
"Type3","Block",366,368,7,1.0000,0,"SIMILARITY_PRESERVING","[23, 41, 48, 87, 94, 111, 128]","[23, 41, 48, 87, 94, 111, 128]","[23, 41, 48, 87, 94, 111, 128]"
"Type3","Block",367,368,3,0.4286,0,"SIMILARITY_PRESERVING","[23, 41, 48]","[23, 41, 48]","[23, 41, 48, 87, 94, 111, 128]"
"Type3","Block",756,757,1,1.0000,0,"SIMILARITY_PRESERVING","[237]","[237]","[237]"
"Type3","Block",353,354,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",353,355,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",353,356,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",354,355,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",354,356,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",355,356,1,1.0000,0,"SIMILARITY_PRESERVING","[20]","[20, 26]","[20, 26]"
"Type3","Block",459,460,1,0.3333,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 94, 268]"
"Type3","Block",459,461,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",459,462,1,0.1667,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 94, 268, 524, 756, 758]"
"Type3","Block",460,461,1,0.3333,0,"SIMILARITY_PRESERVING","[41]","[41, 94, 268]","[41]"
"Type3","Block",460,462,3,0.5000,0,"SIMILARITY_PRESERVING","[41, 94, 268]","[41, 94, 268]","[41, 94, 268, 524, 756, 758]"
"Type3","Block",461,462,1,0.1667,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 94, 268, 524, 756, 758]"
"Type3","Block",758,759,1,0.5000,0,"SIMILARITY_PRESERVING","[237]","[237, 429]","[237]"
"Type3","Block",463,464,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 268]"
"Type3","Block",463,465,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 268]"
"Type3","Block",463,466,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",464,465,4,1.0000,0,"SIMILARITY_PRESERVING","[41, 87, 94, 268]","[41, 87, 94, 268]","[41, 87, 94, 268]"
"Type3","Block",464,466,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41, 87, 94, 268]","[41]"
"Type3","Block",465,466,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41, 87, 94, 268]","[41]"
"Type3","Block",1089,1090,2,0.4000,0,"SIMILARITY_PRESERVING","[1015, 1387]","[889, 1015, 1387, 1390]","[832, 1015, 1387]"
"Type3","Block",381,382,2,0.3333,0,"SIMILARITY_PRESERVING","[27, 41]","[27, 41]","[27, 41, 87, 94, 135, 267]"
"Type3","Block",381,383,2,0.3333,0,"SIMILARITY_PRESERVING","[27, 41]","[27, 41]","[27, 41, 87, 94, 135, 267]"
"Type3","Block",381,384,2,1.0000,0,"SIMILARITY_PRESERVING","[27, 41]","[27, 41]","[27, 41]"
"Type3","Block",382,383,6,1.0000,0,"SIMILARITY_PRESERVING","[27, 41, 87, 94, 135, 267]","[27, 41, 87, 94, 135, 267]","[27, 41, 87, 94, 135, 267]"
"Type3","Block",382,384,2,0.3333,0,"SIMILARITY_PRESERVING","[27, 41]","[27, 41, 87, 94, 135, 267]","[27, 41]"
"Type3","Block",383,384,2,0.3333,0,"SIMILARITY_PRESERVING","[27, 41]","[27, 41, 87, 94, 135, 267]","[27, 41]"
"Type3","Block",468,469,1,0.1250,0,"SIMILARITY_PRESERVING","[44]","[44, 87, 94, 268, 756, 808, 1208, 1210]","[44]"
"Type3","Block",468,470,4,0.4444,0,"SIMILARITY_PRESERVING","[44, 87, 94, 268]","[44, 87, 94, 268, 756, 808, 1208, 1210]","[44, 87, 94, 268, 1222]"
"Type3","Block",468,473,1,0.1250,0,"SIMILARITY_PRESERVING","[44]","[44, 87, 94, 268, 756, 808, 1208, 1210]","[44]"
"Type3","Block",469,470,1,0.2000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44, 87, 94, 268, 1222]"
"Type3","Block",469,473,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",470,473,1,0.2000,0,"SIMILARITY_PRESERVING","[44]","[44, 87, 94, 268, 1222]","[44]"
"Type3","Block",1158,1159,1,0.3333,0,"SIMILARITY_PRESERVING","[1013]","[1013]","[1013, 1046, 1049]"
"Type3","Block",547,548,1,0.2000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 248, 267]"
"Type3","Block",547,549,1,0.2000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 248, 267]"
"Type3","Block",547,550,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",548,549,5,1.0000,0,"SIMILARITY_PRESERVING","[41, 87, 94, 248, 267]","[41, 87, 94, 248, 267]","[41, 87, 94, 248, 267]"
"Type3","Block",548,550,1,0.2000,0,"SIMILARITY_PRESERVING","[41]","[41, 87, 94, 248, 267]","[41]"
"Type3","Block",549,550,1,0.2000,0,"SIMILARITY_PRESERVING","[41]","[41, 87, 94, 248, 267]","[41]"
"Type3","Block",1273,1274,1,0.5000,1,"SIMILARITY_PRESERVING","[1363]","[1361, 1363]","[1363]"
"Type3","Block",319,320,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",319,321,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",319,322,1,0.5000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 392]"
"Type3","Block",320,321,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",320,322,1,0.5000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 392]"
"Type3","Block",321,322,1,0.5000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 392]"
"Type3","Block",357,358,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",357,359,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",357,360,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",358,359,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",358,360,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",359,360,2,1.0000,0,"SIMILARITY_PRESERVING","[20, 23]","[20, 23]","[20, 23]"
"Type3","Block",361,362,1,1.0000,0,"SIMILARITY_PRESERVING","[233]","[233]","[233]"
"Type3","Block",684,685,1,0.3333,0,"SIMILARITY_PRESERVING","[120]","[120, 147, 449]","[120]"
"Type3","Block",847,848,5,0.8333,0,"SIMILARITY_PRESERVING","[169, 184, 192, 194, 239]","[169, 184, 192, 194, 239]","[169, 184, 192, 194, 239, 704]"
"Type3","Block",849,850,3,0.8571,0,"SIMILARITY_PRESERVING","[185, 192, 194]","[185, 192, 194, 285, 286, 290, 370]","[185, 192, 194, 285, 286, 290]"
"Type3","Block",851,852,1,1.0000,0,"SIMILARITY_PRESERVING","[239]","[239]","[239]"
"Type3","Block",772,773,1,0.2500,0,"SIMILARITY_PRESERVING","[155]","[155]","[155, 535, 978, 996]"
"Type3","Block",375,376,6,0.6000,1,"SIMILARITY_PRESERVING","[392, 602, 867, 1105, 1216, 1380]","[30, 41, 48, 128, 143, 272, 392, 456, 459, 602, 670, 867, 882, 934, 1105, 1216, 1335, 1380]","[26, 30, 41, 48, 128, 143, 272, 392, 602, 867, 983, 1105, 1216, 1380]"
"Type3","Block",932,933,2,0.6667,0,"SIMILARITY_PRESERVING","[226, 280]","[226, 280]","[226, 280, 704]"
"Type3","Block",389,390,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,391,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,392,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,393,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,394,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,395,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",389,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,391,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,392,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,393,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,394,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,395,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",390,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",391,392,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",391,393,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",391,394,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",391,395,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",391,396,1,1.0000,0,"RESYNCHRONIZING","[232]","[232]","[232]"
"Type3","Block",392,393,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",392,394,1,1.0000,0,"RESYNCHRONIZING","[232]","[232]","[232]"
"Type3","Block",392,395,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",392,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",393,394,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",393,395,1,1.0000,0,"RESYNCHRONIZING","[232]","[232]","[232]"
"Type3","Block",393,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",394,395,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",394,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",395,396,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",825,826,2,1.0000,0,"SIMILARITY_PRESERVING","[155, 247]","[155, 247]","[155, 247]"
"Type3","Block",417,418,1,1.0000,0,"SIMILARITY_PRESERVING","[202]","[202]","[202]"
"Type3","Block",555,556,2,0.3333,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 108, 128, 278]"
"Type3","Block",555,557,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48]"
"Type3","Block",555,558,2,0.5000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 108]"
"Type3","Block",556,557,2,0.3333,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48, 87, 108, 128, 278]","[41, 48]"
"Type3","Block",556,558,4,0.6667,0,"SIMILARITY_PRESERVING","[41, 48, 87, 108]","[41, 48, 87, 108, 128, 278]","[41, 48, 87, 108]"
"Type3","Block",557,558,2,0.5000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 108]"
"Type3","Block",421,422,2,1.0000,0,"SIMILARITY_PRESERVING","[202, 232]","[202, 232]","[202, 232]"
"Type3","Block",776,777,8,0.5625,0,"SIMILARITY_PRESERVING","[270, 310, 357, 676, 1345, 1409, 1428, 1429]","[154, 168, 270, 310, 357, 384, 676, 713, 822, 1345, 1409, 1428, 1429]","[194, 270, 285, 310, 357, 676, 681, 713, 1345, 1409, 1428, 1429]"
"Type3","Block",559,560,1,1.0000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48]"
"Type3","Block",559,561,1,0.1429,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 108, 128, 278, 753, 1013, 1040]"
"Type3","Block",559,562,1,0.2500,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 108, 128, 278]"
"Type3","Block",560,561,1,0.1429,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 108, 128, 278, 753, 1013, 1040]"
"Type3","Block",560,562,1,0.2500,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 108, 128, 278]"
"Type3","Block",561,562,4,0.5714,0,"SIMILARITY_PRESERVING","[48, 108, 128, 278]","[48, 108, 128, 278, 753, 1013, 1040]","[48, 108, 128, 278]"
"Type3","Block",804,806,4,1.0000,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210]","[144, 199, 203, 210]","[144, 199, 203, 210]"
"Type3","Block",804,807,4,0.2857,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210]","[144, 199, 203, 210]","[144, 199, 203, 210, 222, 223, 230, 312, 314, 403, 603, 697, 769, 771]"
"Type3","Block",804,808,4,0.5714,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210]","[144, 199, 203, 210]","[144, 199, 203, 210, 222, 223, 230]"
"Type3","Block",806,807,4,0.2857,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210]","[144, 199, 203, 210]","[144, 199, 203, 210, 222, 223, 230, 312, 314, 403, 603, 697, 769, 771]"
"Type3","Block",806,808,4,0.5714,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210]","[144, 199, 203, 210]","[144, 199, 203, 210, 222, 223, 230]"
"Type3","Block",807,808,7,0.5000,0,"SIMILARITY_PRESERVING","[144, 199, 203, 210, 222, 223, 230]","[144, 199, 203, 210, 222, 223, 230, 312, 314, 403, 603, 697, 769, 771]","[144, 199, 203, 210, 222, 223, 230]"
"Type3","Block",605,606,1,1.0000,0,"SIMILARITY_PRESERVING","[247]","[247]","[247]"
"Type3","Block",823,824,2,1.0000,0,"SIMILARITY_PRESERVING","[154, 270]","[154, 270, 310]","[154, 270, 310]"
