n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,model,Revision,threshold,train_size
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,968,0.867,2839
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,968,0.818,2839
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,974,0.753,2840
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,974,0.72,2840
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,974,0.867,2840
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,974,0.818,2840
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,977,0.753,2843
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,977,0.72,2843
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,977,0.867,2843
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,977,0.818,2843
3,1,2,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,RandomForest,981,0.753,2844
3,1,2,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,LightGBM,981,0.72,2844
3,1,2,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,XGBoost,981,0.867,2844
3,1,2,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,CatBoost,981,0.818,2844
6,3,3,0.7071067811865476,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8,0.816496580927726,RandomForest,984,0.753,2847
6,3,3,0.0,0.6666666666666667,0.7555555555555555,0.5,0.4,0.4714045207910317,LightGBM,984,0.72,2847
6,3,3,0.3333333333333333,0.5555555555555556,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,XGBoost,984,0.867,2847
6,3,3,0.7071067811865476,0.7777777777777778,0.8666666666666667,0.8333333333333333,0.8,0.816496580927726,CatBoost,984,0.818,2847
19,0,19,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,990,0.753,2853
19,0,19,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,990,0.476,2853
19,0,19,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,990,0.867,2853
19,0,19,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,990,0.818,2853
