cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",13514,13517,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13514,13518,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13515,13516,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13515,13517,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13515,13518,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13516,13517,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13516,13518,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13517,13518,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",2850,2851,3,0.8000,0,"SIMILARITY_PRESERVING","[943, 1145, 1182]","[943, 1145, 1175, 1182, 1538]","[943, 1145, 1175, 1182]"
"Type3","Block",13519,13520,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",10080,10081,4,1.0000,0,"SIMILARITY_PRESERVING","[1385, 1494, 1640, 3230]","[1385, 1494, 1640, 3230]","[1385, 1494, 1640, 3230]"
"Type3","Block",2055,2056,35,0.9722,0,"SIMILARITY_PRESERVING","[132, 133, 570, 572, 3112, 3113, 3120, 3124, 3135, 3137, 3140, 3141, 3142, 3147, 3148, 3150, 3152, 3153, 3155, 3157, 3162, 3167, 3169, 3174, 3175, 3177, 3183, 3184, 3185, 3193, 3195, 3196, 3199, 3207, 3211]","[132, 133, 570, 572, 3112, 3113, 3120, 3124, 3135, 3137, 3140, 3141, 3142, 3147, 3148, 3150, 3152, 3153, 3155, 3157, 3162, 3167, 3169, 3174, 3175, 3177, 3183, 3184, 3185, 3193, 3195, 3196, 3199, 3207, 3211]","[132, 133, 570, 572, 906, 3112, 3113, 3120, 3124, 3135, 3137, 3140, 3141, 3142, 3147, 3148, 3150, 3152, 3153, 3155, 3157, 3162, 3167, 3169, 3174, 3175, 3177, 3183, 3184, 3185, 3193, 3195, 3196, 3199, 3207, 3211]"
"Type3","Block",10082,10083,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",2781,2782,2,1.0000,0,"SIMILARITY_PRESERVING","[651, 893]","[651, 893]","[651, 893]"
"Type3","Block",10084,10085,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",10084,10087,2,1.0000,0,"RESYNCHRONIZING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",10085,10086,2,1.0000,0,"RESYNCHRONIZING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",10086,10087,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",10088,10089,1,0.5000,0,"SIMILARITY_PRESERVING","[1309]","[1309]","[1273, 1309]"
"Type3","Block",13521,13522,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",8498,8500,1,0.0323,0,"SIMILARITY_PRESERVING","[1383]","[1383, 1457, 1790, 2192, 2775]","[1383, 1429, 1638, 3017, 3021, 3029, 3033, 3046, 3054, 3067, 3079, 3085, 3096, 3105, 3124, 3137, 3141, 3150, 3153, 3157, 3167, 3177, 3184, 3193, 3196, 3207, 3230]"
"Type3","Block",8499,8500,1,0.0357,0,"SIMILARITY_PRESERVING","[1429]","[1384, 1429]","[1383, 1429, 1638, 3017, 3021, 3029, 3033, 3046, 3054, 3067, 3079, 3085, 3096, 3105, 3124, 3137, 3141, 3150, 3153, 3157, 3167, 3177, 3184, 3193, 3196, 3207, 3230]"
"Type3","Block",8499,8502,1,0.2500,1,"SIMILARITY_PRESERVING","[1429]","[1384, 1429]","[1378, 1382, 1429]"
"Type3","Block",8500,8502,1,0.0345,1,"SIMILARITY_PRESERVING","[1429]","[1383, 1429, 1638, 3017, 3021, 3029, 3033, 3046, 3054, 3067, 3079, 3085, 3096, 3105, 3124, 3137, 3141, 3150, 3153, 3157, 3167, 3177, 3184, 3193, 3196, 3207, 3230]","[1378, 1382, 1429]"
"Type3","Block",10153,10154,1,0.5000,0,"SIMILARITY_PRESERVING","[1652]","[1309, 1652]","[1652]"
"Type3","Block",1901,1902,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 382, 442]","[107, 382, 442]","[107, 382, 442, 540]"
"Type3","Block",8503,8506,2,0.2857,0,"SIMILARITY_PRESERVING","[1786, 3230]","[1384, 1616, 1786, 3230]","[1182, 1383, 1429, 1786, 3230]"
"Type3","Block",8504,8505,1,0.3333,0,"SIMILARITY_PRESERVING","[1182]","[1182, 1786]","[1182, 1227]"
"Type3","Block",8504,8507,2,1.0000,0,"SIMILARITY_PRESERVING","[1182, 1786]","[1182, 1786]","[1182, 1786]"
"Type3","Block",8504,8509,2,0.6667,0,"SIMILARITY_PRESERVING","[1182, 1786]","[1182, 1786]","[1182, 1786, 1814]"
"Type3","Block",8505,8506,1,0.1667,0,"SIMILARITY_PRESERVING","[1182]","[1182, 1227]","[1182, 1383, 1429, 1786, 3230]"
"Type3","Block",8505,8507,1,0.3333,0,"SIMILARITY_PRESERVING","[1182]","[1182, 1227]","[1182, 1786]"
"Type3","Block",8505,8508,1,0.1429,0,"SIMILARITY_PRESERVING","[1182]","[1182, 1227]","[1182, 1786, 2191, 2192, 2193, 2775]"
"Type3","Block",8505,8509,1,0.2500,0,"SIMILARITY_PRESERVING","[1182]","[1182, 1227]","[1182, 1786, 1814]"
"Type3","Block",8507,8509,2,0.6667,0,"SIMILARITY_PRESERVING","[1182, 1786]","[1182, 1786]","[1182, 1786, 1814]"
"Type3","Block",1903,1904,2,0.6667,0,"SIMILARITY_PRESERVING","[442, 540]","[442, 540]","[382, 442, 540]"
"Type3","Block",1903,1905,1,0.3333,0,"SIMILARITY_PRESERVING","[540]","[442, 540]","[107, 540]"
"Type3","Block",1903,1906,2,1.0000,0,"SIMILARITY_PRESERVING","[442, 540]","[442, 540]","[442, 540]"
"Type3","Block",1904,1905,1,0.2500,0,"SIMILARITY_PRESERVING","[540]","[382, 442, 540]","[107, 540]"
"Type3","Block",1904,1906,2,0.6667,0,"SIMILARITY_PRESERVING","[442, 540]","[382, 442, 540]","[442, 540]"
"Type3","Block",1905,1906,1,0.3333,0,"SIMILARITY_PRESERVING","[540]","[107, 540]","[442, 540]"
"Type3","Block",2670,2671,5,1.0000,0,"SIMILARITY_PRESERVING","[906, 933, 1167, 2325, 2328]","[906, 933, 1167, 2325, 2328]","[906, 933, 1167, 2325, 2328]"
"Type3","Block",3345,3346,1,1.0000,0,"SIMILARITY_PRESERVING","[878]","[878]","[878]"
"Type3","Block",3914,3915,2,1.0000,0,"SIMILARITY_PRESERVING","[1112, 1118]","[1112, 1118]","[1112, 1118]"
"Type3","Block",2275,2276,1,1.0000,0,"SIMILARITY_PRESERVING","[471]","[471]","[471]"
"Type3","Block",1912,1913,1,0.5000,0,"SIMILARITY_PRESERVING","[540]","[107, 540]","[540]"
"Type3","Block",3348,3349,1,1.0000,0,"SIMILARITY_PRESERVING","[1164]","[1164]","[1164]"
"Type3","Block",1915,1917,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1915,1918,1,1.0000,0,"RESYNCHRONIZING","[540]","[540]","[540]"
"Type3","Block",1915,1919,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1915,1922,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1917,1918,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1917,1919,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1917,1922,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1918,1919,1,1.0000,0,"RESYNCHRONIZING","[540]","[540]","[540]"
"Type3","Block",1918,1922,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",1919,1922,1,1.0000,0,"SIMILARITY_PRESERVING","[540]","[540]","[540]"
"Type3","Block",13526,13527,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",3357,3358,1,0.3333,0,"RESYNCHRONIZING","[1392]","[1392]","[878, 930, 1392]"
"Type3","Block",3358,3360,1,0.2500,1,"SIMILARITY_PRESERVING","[878]","[878, 930, 1392]","[878, 932]"
"Type3","Block",12098,12099,2,1.0000,0,"SIMILARITY_PRESERVING","[1494, 3230]","[1494, 3230]","[1494, 3230]"
"Type3","Block",10893,10894,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",1955,1956,1,1.0000,0,"SIMILARITY_PRESERVING","[364]","[364]","[364]"
"Type3","Block",7267,7268,1,0.5000,0,"SIMILARITY_PRESERVING","[1127]","[1127]","[1119, 1127]"
"Type3","Block",13530,13531,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 3230]","[1640, 3230]","[1640, 3230]"
"Type3","Block",3368,3369,2,0.5000,0,"SIMILARITY_PRESERVING","[736, 737]","[736, 737, 1164]","[736, 737, 932]"
"Type3","Block",3373,3374,1,0.2000,1,"SIMILARITY_PRESERVING","[932]","[932]","[877, 878, 930, 932, 968]"
"Type3","Block",3373,3375,1,0.3333,0,"RESYNCHRONIZING","[932]","[932]","[878, 932, 968]"
"Type3","Block",3374,3375,3,0.6000,1,"RESYNCHRONIZING","[878, 932, 968]","[877, 878, 930, 932, 968]","[878, 932, 968]"
"Type3","Block",5999,6001,1,0.5000,0,"SIMILARITY_PRESERVING","[1392]","[877, 1392]","[1392]"
"Type3","Block",5999,6002,1,0.5000,0,"SIMILARITY_PRESERVING","[1392]","[877, 1392]","[1392]"
"Type3","Block",5999,6003,1,0.5000,0,"SIMILARITY_PRESERVING","[1392]","[877, 1392]","[1392]"
"Type3","Block",6001,6002,1,1.0000,0,"SIMILARITY_PRESERVING","[1392]","[1392]","[1392]"
"Type3","Block",6001,6003,1,1.0000,0,"SIMILARITY_PRESERVING","[1392]","[1392]","[1392]"
"Type3","Block",6002,6003,1,1.0000,0,"SIMILARITY_PRESERVING","[1392]","[1392]","[1392]"
"Type3","Block",13547,13548,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",2625,2626,2,1.0000,0,"SIMILARITY_PRESERVING","[543, 1167]","[543, 1167]","[543, 1167]"
"Type3","Block",3383,3384,1,1.0000,0,"SIMILARITY_PRESERVING","[1392]","[1392]","[1392]"
"Type3","Block",8539,8540,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",2293,2294,4,0.8000,1,"SIMILARITY_PRESERVING","[2612, 2626, 2630, 2666]","[2612, 2626, 2630, 2666]","[2612, 2625, 2626, 2630, 2666]"
"Type3","Block",7051,7052,3,1.0000,0,"SIMILARITY_PRESERVING","[1111, 1167, 1245]","[1111, 1167, 1245]","[1111, 1167, 1245]"
"Type3","Block",7051,7054,2,0.6667,0,"SIMILARITY_PRESERVING","[1111, 1167]","[1111, 1167, 1245]","[1111, 1167]"
"Type3","Block",7052,7054,2,0.6667,0,"SIMILARITY_PRESERVING","[1111, 1167]","[1111, 1167, 1245]","[1111, 1167]"
"Type3","Block",7421,7424,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7422,7423,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7425,7427,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7426,7427,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",2627,2628,2,1.0000,0,"SIMILARITY_PRESERVING","[1167, 3230]","[1167, 3230]","[1167, 3230]"
"Type3","Block",2627,2629,2,1.0000,0,"SIMILARITY_PRESERVING","[1167, 3230]","[1167, 3230]","[1167, 3230]"
"Type3","Block",2628,2629,2,1.0000,0,"SIMILARITY_PRESERVING","[1167, 3230]","[1167, 3230]","[1167, 3230]"
"Type3","Block",7431,7432,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7431,7433,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7432,7433,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7433,7434,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7435,7436,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7437,7438,4,1.0000,0,"SIMILARITY_PRESERVING","[2297, 2298, 2302, 3230]","[2297, 2298, 2302, 3230]","[2297, 2298, 2302, 3230]"
"Type3","Block",7439,7440,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7439,7441,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7439,7442,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7439,7443,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7439,7444,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7439,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7440,7441,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7440,7442,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7440,7443,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7440,7444,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7440,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7441,7442,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7441,7443,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7441,7444,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7441,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7442,7443,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7442,7444,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7442,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7443,7444,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7443,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7444,7445,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",8577,8578,1,1.0000,0,"SIMILARITY_PRESERVING","[1235]","[1235]","[1235]"
"Type3","Block",7446,7447,8,0.6154,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7446,7448,3,0.2143,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2287, 2643, 2666, 2667]"
"Type3","Block",7446,7449,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7446,7450,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7446,7451,5,0.3846,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2666]"
"Type3","Block",7446,7453,12,0.9231,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7446,7454,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7446,7455,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7446,7457,8,0.6154,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7446,7458,12,0.9231,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7447,7448,3,0.3333,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2287, 2643, 2666, 2667]"
"Type3","Block",7447,7449,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7447,7450,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7447,7451,5,0.6250,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2666]"
"Type3","Block",7447,7453,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7447,7454,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7447,7455,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7447,7457,8,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7447,7458,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7448,7449,3,0.3750,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7448,7450,3,0.3750,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7448,7451,1,0.1250,0,"SIMILARITY_PRESERVING","[2666]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2666]"
"Type3","Block",7448,7453,3,0.2308,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7448,7454,3,0.3750,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7448,7455,3,0.3750,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7448,7457,3,0.3333,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7448,7458,3,0.2308,0,"SIMILARITY_PRESERVING","[2643, 2666, 2667]","[2287, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7449,7450,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7449,7451,5,0.7143,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2666]"
"Type3","Block",7449,7453,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7449,7454,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7449,7455,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7449,7457,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7449,7458,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7450,7451,5,0.7143,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2666]"
"Type3","Block",7450,7453,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7450,7454,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7450,7455,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7450,7457,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7450,7458,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7451,7453,5,0.4167,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7451,7454,5,0.7143,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7451,7455,5,0.7143,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7451,7457,5,0.6250,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7451,7458,5,0.4167,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2666]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
