pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors
2719,Type3,Block,8,595,693,682,696,Still Active,Still Active,134,120,0,0,5,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2720,Type3,Block,8,595,698,682,699,Still Active,Still Active,134,117,0,0,2,70,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2721,Type3,Block,8,595,707,682,710,Still Active,Still Active,134,106,0,0,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2722,Type3,Block,8,595,708,682,710,Still Active,Still Active,134,106,0,0,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2723,Type3,Block,8,596,597,682,682,Still Active,Still Active,134,134,0,2,4,70,flex.c,jscript.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2724,Type3,Block,8,596,598,682,682,Still Active,Still Active,134,134,1,1,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2725,Type3,Block,8,596,599,682,682,Still Active,Still Active,134,134,1,1,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2726,Type3,Block,8,596,600,682,682,Still Active,Still Active,134,134,1,1,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2727,Type3,Block,8,596,670,682,693,Still Active,Still Active,134,123,0,2,4,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2728,Type3,Block,8,596,693,682,696,Still Active,Still Active,134,120,0,2,5,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2729,Type3,Block,8,596,698,682,699,Still Active,Still Active,134,117,0,2,2,70,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2730,Type3,Block,8,596,707,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2731,Type3,Block,8,596,708,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2732,Type3,Block,8,597,598,682,682,Still Active,Still Active,134,134,0,4,1,70,jscript.c,flex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2733,Type3,Block,8,597,599,682,682,Still Active,Still Active,134,134,0,4,1,70,jscript.c,flex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2734,Type3,Block,8,597,600,682,682,Still Active,Still Active,134,134,0,4,1,70,jscript.c,flex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2735,Type3,Block,8,597,670,682,693,Still Active,Still Active,134,123,0,4,4,70,jscript.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2736,Type3,Block,8,597,693,682,696,Still Active,Still Active,134,120,0,4,5,70,jscript.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2737,Type3,Block,8,597,698,682,699,Still Active,Still Active,134,117,0,4,2,70,jscript.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2738,Type3,Block,8,597,707,682,710,Still Active,Still Active,134,106,0,4,0,70,jscript.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2739,Type3,Block,8,597,708,682,710,Still Active,Still Active,134,106,0,4,0,70,jscript.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2740,Type3,Block,8,598,599,682,682,Still Active,Still Active,134,134,1,0,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2741,Type3,Block,8,598,600,682,682,Still Active,Still Active,134,134,1,0,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2742,Type3,Block,8,598,670,682,693,Still Active,Still Active,134,123,0,1,4,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2743,Type3,Block,8,598,693,682,696,Still Active,Still Active,134,120,0,1,5,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2744,Type3,Block,8,598,698,682,699,Still Active,Still Active,134,117,0,1,2,70,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2745,Type3,Block,8,598,707,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2746,Type3,Block,8,598,708,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2747,Type3,Block,8,599,600,682,682,Still Active,Still Active,134,134,1,0,0,70,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2748,Type3,Block,8,599,670,682,693,Still Active,Still Active,134,123,0,1,4,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2749,Type3,Block,8,599,693,682,696,Still Active,Still Active,134,120,0,1,5,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2750,Type3,Block,8,599,698,682,699,Still Active,Still Active,134,117,0,1,2,70,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2751,Type3,Block,8,599,707,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2752,Type3,Block,8,599,708,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2753,Type3,Block,8,600,670,682,693,Still Active,Still Active,134,123,0,1,4,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2754,Type3,Block,8,600,693,682,696,Still Active,Still Active,134,120,0,1,5,70,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2755,Type3,Block,8,600,698,682,699,Still Active,Still Active,134,117,0,1,2,70,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2756,Type3,Block,8,600,707,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2757,Type3,Block,8,600,708,682,710,Still Active,Still Active,134,106,0,1,0,70,flex.c,regcomp.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2758,Type3,Block,8,670,693,693,696,Still Active,Still Active,123,120,3,0,2,70,tex.c,tex.c,0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2759,Type3,Block,8,670,698,693,699,Still Active,Still Active,123,117,0,2,2,70,tex.c,sql.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2760,Type3,Block,8,670,707,693,710,Still Active,Still Active,123,106,0,2,0,70,tex.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2761,Type3,Block,8,670,708,693,710,Still Active,Still Active,123,106,0,2,0,70,tex.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2762,Type3,Block,8,693,698,696,699,Still Active,Still Active,120,117,0,2,2,70,tex.c,sql.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0
2763,Type3,Block,8,693,707,696,710,Still Active,Still Active,120,106,0,2,0,70,tex.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2764,Type3,Block,8,693,708,696,710,Still Active,Still Active,120,106,0,2,0,70,tex.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2765,Type3,Block,8,698,707,699,710,Still Active,Still Active,117,106,0,1,0,70,sql.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2766,Type3,Block,8,698,708,699,710,Still Active,Still Active,117,106,0,1,0,70,sql.c,regcomp.c,1,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2767,Type3,Block,8,707,708,710,710,Still Active,Still Active,106,106,0,0,0,71,regcomp.c,regcomp.c,0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2768,Type3,Block,9,53,54,2,2,Still Active,Still Active,814,814,4,0,0,80,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2769,Type3,Block,9,53,771,2,741,Still Active,Still Active,814,75,0,0,5,80,c.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0
2770,Type3,Block,9,53,772,2,742,Still Active,Still Active,814,74,0,0,4,80,c.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0
2771,Type3,Block,9,53,836,2,815,Still Active,Still Active,814,1,0,0,1,80,c.c,jscript.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; perlguy0
2772,Type3,Block,9,54,771,2,741,Still Active,Still Active,814,75,0,0,5,80,c.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0
2773,Type3,Block,9,54,772,2,742,Still Active,Still Active,814,74,0,0,4,80,c.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0
2774,Type3,Block,9,54,836,2,815,Still Active,Still Active,814,1,0,0,1,80,c.c,jscript.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; perlguy0
2775,Type3,Block,9,771,772,741,742,Still Active,Still Active,75,74,3,1,1,71,sql.c,sql.c,0,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0
2776,Type3,Block,9,771,836,741,815,Still Active,Still Active,75,1,0,0,1,71,sql.c,jscript.c,1,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0,dfishburn; perlguy0
2777,Type3,Block,9,772,836,742,815,Still Active,Still Active,74,1,0,0,1,71,sql.c,jscript.c,1,dfishburn; dhiebert; elliotth; vberthoux; elias; perlguy0,dfishburn; perlguy0
2778,Type3,Block,10,55,56,2,2,Still Active,Still Active,814,814,4,0,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2779,Type3,Block,10,55,57,2,2,Still Active,Still Active,814,814,3,1,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2780,Type3,Block,10,55,58,2,2,Still Active,Still Active,814,814,1,3,8,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2781,Type3,Block,10,55,59,2,2,Still Active,Still Active,814,814,1,3,10,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2782,Type3,Block,10,55,60,2,2,Still Active,Still Active,814,814,4,0,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2783,Type3,Block,10,55,61,2,2,Still Active,369,814,367,2,1,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2784,Type3,Block,10,55,62,2,2,Still Active,218,814,216,0,1,0,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2785,Type3,Block,10,55,63,2,2,Still Active,Still Active,814,814,4,0,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2786,Type3,Block,10,55,64,2,2,Still Active,650,814,648,4,0,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert
2787,Type3,Block,10,55,65,2,2,Still Active,Still Active,814,814,1,3,14,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; dhiebert; elliotth; elias; dfishburn; jafl; perlguy0; vberthoux
2788,Type3,Block,10,55,66,2,2,Still Active,160,814,158,0,0,0,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2789,Type3,Block,10,55,67,2,2,Still Active,89,814,87,0,0,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2790,Type3,Block,10,55,68,2,2,Still Active,89,814,87,0,0,0,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2791,Type3,Block,10,55,69,2,2,Still Active,243,814,241,1,1,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2792,Type3,Block,10,55,70,2,2,Still Active,89,814,87,0,0,0,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2793,Type3,Block,10,55,71,2,2,Still Active,369,814,367,1,2,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2794,Type3,Block,10,55,248,2,89,Still Active,369,814,280,0,3,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2795,Type3,Block,10,55,601,2,682,Still Active,Still Active,814,134,0,0,1,70,c.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2796,Type3,Block,10,55,602,2,682,Still Active,Still Active,814,134,0,0,0,70,c.c,get.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2797,Type3,Block,10,55,700,2,706,Still Active,Still Active,814,110,0,0,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2798,Type3,Block,10,56,57,2,2,Still Active,Still Active,814,814,3,2,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2799,Type3,Block,10,56,58,2,2,Still Active,Still Active,814,814,1,4,8,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2800,Type3,Block,10,56,59,2,2,Still Active,Still Active,814,814,1,4,10,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2801,Type3,Block,10,56,60,2,2,Still Active,Still Active,814,814,5,0,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2802,Type3,Block,10,56,61,2,2,Still Active,369,814,367,2,1,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2803,Type3,Block,10,56,62,2,2,Still Active,218,814,216,0,1,0,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2804,Type3,Block,10,56,63,2,2,Still Active,Still Active,814,814,5,0,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2805,Type3,Block,10,56,64,2,2,Still Active,650,814,648,5,0,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert
2806,Type3,Block,10,56,65,2,2,Still Active,Still Active,814,814,1,4,14,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; dhiebert; elliotth; elias; dfishburn; jafl; perlguy0; vberthoux
2807,Type3,Block,10,56,66,2,2,Still Active,160,814,158,0,0,0,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2808,Type3,Block,10,56,67,2,2,Still Active,89,814,87,0,0,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2809,Type3,Block,10,56,68,2,2,Still Active,89,814,87,0,0,0,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2810,Type3,Block,10,56,69,2,2,Still Active,243,814,241,1,1,1,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2811,Type3,Block,10,56,70,2,2,Still Active,89,814,87,0,0,0,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2812,Type3,Block,10,56,71,2,2,Still Active,369,814,367,1,2,0,70,c.c,c.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2813,Type3,Block,10,56,248,2,89,Still Active,369,814,280,0,3,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren
2814,Type3,Block,10,56,601,2,682,Still Active,Still Active,814,134,0,0,1,70,c.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2815,Type3,Block,10,56,602,2,682,Still Active,Still Active,814,134,0,0,0,70,c.c,get.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
2816,Type3,Block,10,56,700,2,706,Still Active,Still Active,814,110,0,0,1,70,c.c,eiffel.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0
2817,Type3,Block,10,57,58,2,2,Still Active,Still Active,814,814,1,2,8,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
2818,Type3,Block,10,57,59,2,2,Still Active,Still Active,814,814,1,2,10,70,c.c,fortran.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux
