Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,filepath1,filepath2,author1,author2,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,method_name1,method_signature1,method_name2,method_signature2
468,126,456,9,0,0,2,strlist.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,126,457,9,0,0,3,strlist.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,126,462,9,0,0,1,strlist.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parseIndex,static void parseIndex (tokenInfo *const token)
468,126,480,9,0,0,1,strlist.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parseFunction,static void parseFunction (tokenInfo *const token)
468,126,486,9,0,0,1,strlist.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parseTrigger,static void parseTrigger (tokenInfo *const token)
468,126,492,9,0,0,1,strlist.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,stringListDelete,extern void stringListDelete (stringList *const current),parsePackage,static void parsePackage (tokenInfo *const token)
468,127,308,9,1,1,2,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseType,static void parseType (tokenInfo *const token)
468,127,413,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
468,127,415,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,deleteToken,static void deleteToken (tokenInfo *const token)
468,127,416,9,0,0,2,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,deleteToken,static void deleteToken (tokenInfo *const token)
468,127,418,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,127,419,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)"
468,127,420,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePublication,static void parsePublication (tokenInfo *const token)
468,127,421,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseService,static void parseService (tokenInfo *const token)
468,127,423,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseRecord,static void parseRecord (tokenInfo *const token)
468,127,426,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseLoop,static void parseLoop (tokenInfo *const token)
468,127,427,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseFunction,static void parseFunction (tokenInfo *const token)
468,127,428,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,findCmdTerm,"static void findCmdTerm (tokenInfo *const token, const boolean check_first)"
468,127,430,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseEvent,static void parseEvent (tokenInfo *const token)
468,127,431,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseComment,static void parseComment (tokenInfo *const token)
468,127,435,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,127,437,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseLabel,static void parseLabel (tokenInfo *const token)
468,127,438,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseMethods,"static void parseMethods (tokenInfo *const token, tokenInfo *const class)"
468,127,439,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseService,static void parseService (tokenInfo *const token)
468,127,440,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseDomain,static void parseDomain (tokenInfo *const token)
468,127,441,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePublication,static void parsePublication (tokenInfo *const token)
468,127,442,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseVariable,static void parseVariable (tokenInfo *const token)
468,127,443,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseSynonym,static void parseSynonym (tokenInfo *const token)
468,127,445,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseView,static void parseView (tokenInfo *const token)
468,127,446,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseLoop,static void parseLoop (tokenInfo *const token)
468,127,447,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePackage,static void parsePackage (tokenInfo *const token)
468,127,448,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseEvent,static void parseEvent (tokenInfo *const token)
468,127,454,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseTrigger,static void parseTrigger (tokenInfo *const token)
468,127,455,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseMLTable,static void parseMLTable (tokenInfo *const token)
468,127,456,9,0,0,2,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,127,457,9,0,0,3,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,127,462,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseIndex,static void parseIndex (tokenInfo *const token)
468,127,480,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseFunction,static void parseFunction (tokenInfo *const token)
468,127,486,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseTrigger,static void parseTrigger (tokenInfo *const token)
468,127,492,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePackage,static void parsePackage (tokenInfo *const token)
468,128,308,9,1,6,2,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseType,static void parseType (tokenInfo *const token)
468,128,413,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
468,128,415,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
468,128,416,9,0,0,2,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
468,128,418,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,128,419,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)"
468,128,420,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
468,128,421,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
468,128,423,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseRecord,static void parseRecord (tokenInfo *const token)
468,128,426,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseLoop,static void parseLoop (tokenInfo *const token)
468,128,427,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseFunction,static void parseFunction (tokenInfo *const token)
468,128,428,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),findCmdTerm,"static void findCmdTerm (tokenInfo *const token, const boolean check_first)"
468,128,430,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
468,128,431,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
468,128,435,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,128,437,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseLabel,static void parseLabel (tokenInfo *const token)
468,128,438,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseMethods,"static void parseMethods (tokenInfo *const token, tokenInfo *const class)"
468,128,439,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
468,128,440,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
468,128,441,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
468,128,442,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
468,128,443,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
468,128,445,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
468,128,446,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseLoop,static void parseLoop (tokenInfo *const token)
468,128,447,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
468,128,448,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
468,128,454,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
468,128,455,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
468,128,456,9,0,0,2,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,128,457,9,0,0,3,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
468,128,462,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
468,128,480,9,0,0,1,fortran.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseFunction,static void parseFunction (tokenInfo *const token)
468,128,486,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
468,128,492,9,0,0,1,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
468,129,308,9,1,3,2,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseType,static void parseType (tokenInfo *const token)
468,129,413,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
468,129,415,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),deleteToken,static void deleteToken (tokenInfo *const token)
468,129,416,9,0,0,2,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),deleteToken,static void deleteToken (tokenInfo *const token)
468,129,418,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,129,419,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)"
468,129,420,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parsePublication,static void parsePublication (tokenInfo *const token)
468,129,421,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseService,static void parseService (tokenInfo *const token)
468,129,423,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseRecord,static void parseRecord (tokenInfo *const token)
468,129,426,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseLoop,static void parseLoop (tokenInfo *const token)
468,129,427,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseFunction,static void parseFunction (tokenInfo *const token)
468,129,428,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),findCmdTerm,"static void findCmdTerm (tokenInfo *const token, const boolean check_first)"
468,129,430,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseEvent,static void parseEvent (tokenInfo *const token)
468,129,431,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseComment,static void parseComment (tokenInfo *const token)
468,129,435,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
468,129,437,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseLabel,static void parseLabel (tokenInfo *const token)
468,129,438,9,0,0,1,options.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseMethods,"static void parseMethods (tokenInfo *const token, tokenInfo *const class)"
468,129,439,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseService,static void parseService (tokenInfo *const token)
468,129,440,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseDomain,static void parseDomain (tokenInfo *const token)
468,129,441,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parsePublication,static void parsePublication (tokenInfo *const token)
468,129,442,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseVariable,static void parseVariable (tokenInfo *const token)
468,129,443,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseSynonym,static void parseSynonym (tokenInfo *const token)
468,129,445,9,0,0,1,options.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,installHeaderListDefaults,static void installHeaderListDefaults (void),parseView,static void parseView (tokenInfo *const token)
